batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
500	0.5	0	5e-08	1.0355867147445679	0.4733715057373047	1.0335803031921387	0.4741370379924774
500	0.5	1	5e-08	1.0365264415740967	0.4715343713760376	1.033445954322815	0.4744607210159302
500	0.5	2	5e-08	1.0354323387145996	0.47312992811203003	1.033886432647705	0.47391074895858765
500	0.5	3	5e-08	1.0351961851119995	0.47362586855888367	1.0338950157165527	0.47371697425842285
500	0.5	4	5e-08	1.0355676412582397	0.4726106524467468	1.0340849161148071	0.47388654947280884
500	0.5	5	5e-08	1.03493332862854	0.473440021276474	1.0332871675491333	0.4745508134365082
500	0.5	6	5e-08	1.035936713218689	0.4717860817909241	1.0337929725646973	0.47387662529945374
500	0.5	7	5e-08	1.0363656282424927	0.4712396264076233	1.033414363861084	0.47475525736808777
500	0.5	8	5e-08	1.038016438484192	0.4697344899177551	1.0343780517578125	0.4736764132976532
500	0.5	9	5e-08	1.0376198291778564	0.469387412071228	1.034279227256775	0.4734423756599426
