pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	50	0.5	0.1	0	0.7467734813690186	0.7563650012016296	0.7252563834190369	0.7473064064979553
True	square_hinge	50	0.5	0.1	1	0.702893853187561	0.7544308304786682	0.6300362944602966	0.7823090553283691
True	square_hinge	50	0.5	0.1	2	0.5502920746803284	0.8222264051437378	0.5884661078453064	0.8047236204147339
True	square_hinge	50	0.5	0.1	3	0.4533020257949829	0.8605380058288574	0.5400152802467346	0.8377283811569214
True	square_hinge	50	0.5	0.1	4	0.49061837792396545	0.8732075095176697	0.4904860258102417	0.8602965474128723
True	square_hinge	50	0.5	0.1	5	0.4242074489593506	0.8909002542495728	0.4166848361492157	0.8793208599090576
True	square_hinge	50	0.5	0.1	6	0.3297227919101715	0.9118740558624268	0.44146084785461426	0.8858744502067566
True	square_hinge	50	0.5	0.1	7	0.3444350063800812	0.9157368540763855	0.36001428961753845	0.8999226093292236
True	square_hinge	50	0.5	0.1	8	0.3177303671836853	0.9180624485015869	0.39120224118232727	0.8958865404129028
True	square_hinge	50	0.5	0.1	9	0.31296655535697937	0.9181221723556519	0.4233224391937256	0.881911039352417
True	square_hinge	50	0.5	0.1	10	0.32938483357429504	0.9200892448425293	0.423949271440506	0.903213381767273
