batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
1000	0.1	0	0.316227766016838	0.9263160228729248	0.61745685338974	0.9107908010482788	0.6381139755249023
1000	0.1	1	0.316227766016838	0.8676198720932007	0.654263436794281	0.8884490132331848	0.643103301525116
1000	0.1	2	0.316227766016838	0.8249812722206116	0.6860707402229309	0.8085572123527527	0.694435715675354
1000	0.1	3	0.316227766016838	0.8037387132644653	0.6937799453735352	0.8148660063743591	0.68843674659729
1000	0.1	4	0.316227766016838	0.7797659039497375	0.7060633301734924	0.8462787866592407	0.682316243648529
1000	0.1	5	0.316227766016838	0.8408381342887878	0.7233105301856995	0.826707661151886	0.7059746384620667
1000	0.1	6	0.316227766016838	0.6799252033233643	0.7754504084587097	0.756000816822052	0.7527382373809814
1000	0.1	7	0.316227766016838	0.6967037320137024	0.7544723153114319	0.7214935421943665	0.7346717119216919
1000	0.1	8	0.316227766016838	0.8617838621139526	0.681687593460083	0.9267963767051697	0.6655935645103455
1000	0.1	9	0.316227766016838	0.631200909614563	0.787319540977478	0.7389696836471558	0.7566749453544617
1000	0.1	10	0.316227766016838	0.7367384433746338	0.7260603904724121	0.7254137396812439	0.7422296404838562
1000	0.1	11	0.316227766016838	0.6426002979278564	0.781292736530304	0.7220969796180725	0.7429428100585938
1000	0.1	12	0.316227766016838	0.5911365747451782	0.7982053756713867	0.6652707457542419	0.767280638217926
1000	0.1	13	0.316227766016838	0.7770402431488037	0.7712094783782959	0.741798460483551	0.7533780336380005
1000	0.1	14	0.316227766016838	0.6127148270606995	0.7898126244544983	0.6776524782180786	0.7695450782775879
1000	0.1	15	0.316227766016838	0.701242208480835	0.748658299446106	0.7045599222183228	0.744457483291626
1000	0.1	16	0.316227766016838	0.7009758949279785	0.7699915766716003	0.7851195335388184	0.7286068201065063
1000	0.1	17	0.316227766016838	0.7367215752601624	0.7757143378257751	0.7728712558746338	0.7383909821510315
1000	0.1	18	0.316227766016838	0.6825509071350098	0.7872298955917358	0.6512596011161804	0.7801544070243835
1000	0.1	19	0.316227766016838	0.5569531321525574	0.8319966197013855	0.6103943586349487	0.7902781963348389
1000	0.1	20	0.316227766016838	0.5985084772109985	0.814486563205719	0.7460893392562866	0.7714062333106995
1000	0.1	21	0.316227766016838	0.5247558355331421	0.8371235132217407	0.6077361702919006	0.7933732271194458
1000	0.1	22	0.316227766016838	0.5282072424888611	0.8396262526512146	0.570984423160553	0.8097639679908752
1000	0.1	23	0.316227766016838	0.5822873115539551	0.8192892074584961	0.6743994951248169	0.7717737555503845
1000	0.1	24	0.316227766016838	0.6090219020843506	0.8079872131347656	0.6321915984153748	0.7869651317596436
1000	0.1	25	0.316227766016838	0.5890530347824097	0.8292239308357239	0.6304607391357422	0.7874378561973572
1000	0.1	26	0.316227766016838	0.7991476058959961	0.7629332542419434	0.8990064263343811	0.7238225936889648
1000	0.1	27	0.316227766016838	0.5329646468162537	0.8342043161392212	0.6500572562217712	0.7834997177124023
1000	0.1	28	0.316227766016838	0.4390571713447571	0.8668823838233948	0.5686013698577881	0.819732129573822
1000	0.1	29	0.316227766016838	0.6339032649993896	0.8143311738967896	0.8123840689659119	0.7523288130760193
